orders,productid,discounts,views_per_hour_prev_day,online_adv_prev_day,rain,temperature,day
14,93,0.1,574,10,0,25.56,2018-09-02
7,94,0.16,350,4,0,25.56,2018-09-02
24,95,0.13,378,10,0,25.56,2018-09-02
15,96,0.13,504,9,0,25.56,2018-09-02
14,97,0.15,920,9,0,25.56,2018-09-02
10,98,0.07,301,5,0,25.56,2018-09-02
25,99,0.18,695,8,0,25.56,2018-09-02
19,100,0.17,494,4,0,25.56,2018-09-02
29,1,0.17,938,4,1,19.1,2018-09-03
31,2,0.21,891,9,1,19.1,2018-09-03
15,3,0.15,509,7,1,19.1,2018-09-03
16,4,0.12,424,5,1,19.1,2018-09-03
17,5,0.21,397,6,1,19.1,2018-09-03
15,6,0.15,928,5,1,19.1,2018-09-03
36,7,0.21,687,5,1,19.1,2018-09-03
14,8,0.18,45,7,1,19.1,2018-09-03
11,9,0.22,988,5,1,19.1,2018-09-03
13,10,0.23,427,7,1,19.1,2018-09-03
7,11,0.18,877,6,1,19.1,2018-09-03
15,12,0.15,628,3,1,19.1,2018-09-03
15,13,0.07,971,6,1,19.1,2018-09-03
19,14,0.19,196,10,1,19.1,2018-09-03
24,15,0.13,145,1,1,19.1,2018-09-03
31,16,0.09,797,10,1,19.1,2018-09-03
10,17,0.09,340,8,1,19.1,2018-09-03
23,18,0.13,118,4,1,19.1,2018-09-03
16,19,0.15,647,4,1,19.1,2018-09-03
28,20,0.15,267,8,1,19.1,2018-09-03
31,21,0.09,735,4,1,19.1,2018-09-03
30,22,0.13,496,8,1,19.1,2018-09-03
10,23,0.12,92,6,1,19.1,2018-09-03
14,24,0.13,360,2,1,19.1,2018-09-03
10,25,0.12,405,9,1,19.1,2018-09-03
14,26,0.18,161,10,1,19.1,2018-09-03
23,27,0.16,809,2,1,19.1,2018-09-03
17,28,0.15,231,2,1,19.1,2018-09-03
13,29,0.16,753,8,1,19.1,2018-09-03
30,30,0.2,641,7,1,19.1,2018-09-03
19,31,0.16,837,10,1,19.1,2018-09-03
13,32,0.13,286,3,1,19.1,2018-09-03
9,33,0.15,784,1,1,19.1,2018-09-03
50,34,0.18,203,7,1,19.1,2018-09-03
13,35,0.09,729,7,1,19.1,2018-09-03
17,36,0.12,683,7,1,19.1,2018-09-03
13,37,0.13,378,1,1,19.1,2018-09-03
11,38,0.18,330,8,1,19.1,2018-09-03
21,39,0.21,554,4,1,19.1,2018-09-03
21,40,0.11,215,7,1,19.1,2018-09-03
8,41,0.15,823,3,1,19.1,2018-09-03
14,42,0.14,387,3,1,19.1,2018-09-03
26,43,0.08,185,6,1,19.1,2018-09-03
11,44,0.11,488,4,1,19.1,2018-09-03
5,45,0.16,889,9,1,19.1,2018-09-03
4,46,0.19,973,1,1,19.1,2018-09-03
21,47,0.16,549,2,1,19.1,2018-09-03
15,48,0.15,466,6,1,19.1,2018-09-03
9,49,0.16,260,5,1,19.1,2018-09-03
7,50,0.22,615,3,1,19.1,2018-09-03
4,51,0.17,695,6,1,19.1,2018-09-03
2,52,0.12,91,10,1,19.1,2018-09-03
36,53,0.18,133,3,1,19.1,2018-09-03
12,54,0.23,332,6,1,19.1,2018-09-03
16,55,0.16,916,6,1,19.1,2018-09-03
5,56,0.09,855,9,1,19.1,2018-09-03
27,57,0.16,572,9,1,19.1,2018-09-03
9,58,0.15,223,8,1,19.1,2018-09-03
10,59,0.1,805,4,1,19.1,2018-09-03
3,60,0.19,820,10,1,19.1,2018-09-03
18,61,0.13,72,5,1,19.1,2018-09-03
19,62,0.11,232,1,1,19.1,2018-09-03
25,63,0.17,523,1,1,19.1,2018-09-03
8,64,0.22,524,3,1,19.1,2018-09-03
14,65,0.15,505,2,1,19.1,2018-09-03
18,66,0.19,877,8,1,19.1,2018-09-03
13,67,0.23,246,8,1,19.1,2018-09-03
22,68,0.18,163,4,1,19.1,2018-09-03
6,69,0.19,769,3,1,19.1,2018-09-03
13,70,0.16,917,5,1,19.1,2018-09-03
11,71,0.12,996,2,1,19.1,2018-09-03
13,72,0.15,55,5,1,19.1,2018-09-03
14,73,0.16,270,8,1,19.1,2018-09-03
11,74,0.16,578,7,1,19.1,2018-09-03
22,75,0.21,492,8,1,19.1,2018-09-03
9,76,0.1,99,7,1,19.1,2018-09-03
25,77,0.2,963,3,1,19.1,2018-09-03
16,78,0.16,952,4,1,19.1,2018-09-03
9,79,0.13,678,6,1,19.1,2018-09-03
21,80,0.2,142,5,1,19.1,2018-09-03
23,81,0.16,144,10,1,19.1,2018-09-03
6,82,0.16,327,4,1,19.1,2018-09-03
31,83,0.14,94,6,1,19.1,2018-09-03
21,84,0.1,249,4,1,19.1,2018-09-03
3,85,0.18,479,7,1,19.1,2018-09-03
7,86,0.23,206,7,1,19.1,2018-09-03
12,87,0.13,524,7,1,19.1,2018-09-03
35,88,0.14,470,6,1,19.1,2018-09-03
37,89,0.19,322,10,1,19.1,2018-09-03
10,90,0.15,609,6,1,19.1,2018-09-03
9,91,0.12,243,9,1,19.1,2018-09-03
5,92,0.16,706,7,1,19.1,2018-09-03
22,93,0.17,533,10,1,19.1,2018-09-03
6,94,0.14,357,2,1,19.1,2018-09-03
22,95,0.13,381,3,1,19.1,2018-09-03
21,96,0.17,525,1,1,19.1,2018-09-03
21,97,0.16,956,8,1,19.1,2018-09-03
11,98,0.19,312,6,1,19.1,2018-09-03
18,99,0.14,690,3,1,19.1,2018-09-03
23,100,0.19,445,4,1,19.1,2018-09-03
46,1,0.22,896,2,0,17.41,2018-09-04
12,2,0.14,863,8,0,17.41,2018-09-04
37,3,0.16,484,3,0,17.41,2018-09-04
3,4,0.22,400,5,0,17.41,2018-09-04
25,5,0.11,405,7,0,17.41,2018-09-04
12,6,0.2,920,1,0,17.41,2018-09-04
56,7,0.18,715,2,0,17.41,2018-09-04
15,8,0.14,56,2,0,17.41,2018-09-04
11,9,0.21,956,3,0,17.41,2018-09-04
29,10,0.12,393,4,0,17.41,2018-09-04
14,11,0.15,866,9,0,17.41,2018-09-04
15,12,0.19,628,9,0,17.41,2018-09-04
18,13,0.14,916,3,0,17.41,2018-09-04
10,14,0.16,204,7,0,17.41,2018-09-04
7,15,0.22,173,6,0,17.41,2018-09-04
12,16,0.16,707,1,0,17.41,2018-09-04
1,17,0.22,309,7,0,17.41,2018-09-04
28,18,0.18,110,5,0,17.41,2018-09-04
9,19,0.12,606,1,0,17.41,2018-09-04
4,20,0.21,253,5,0,17.41,2018-09-04
18,21,0.12,768,10,0,17.41,2018-09-04
26,22,0.15,471,4,0,17.41,2018-09-04
23,23,0.16,101,1,0,17.41,2018-09-04
17,24,0.17,342,2,0,17.41,2018-09-04
9,25,0.11,361,2,0,17.41,2018-09-04
13,26,0.17,156,2,0,17.41,2018-09-04
27,27,0.17,844,2,0,17.41,2018-09-04
16,28,0.13,230,6,0,17.41,2018-09-04
3,29,0.19,693,1,0,17.41,2018-09-04
20,30,0.13,662,4,0,17.41,2018-09-04
20,31,0.19,848,7,0,17.41,2018-09-04
16,32,0.17,286,2,0,17.41,2018-09-04
9,33,0.15,849,10,0,17.41,2018-09-04
38,34,0.22,187,1,0,17.41,2018-09-04
11,35,0.19,777,9,0,17.41,2018-09-04
4,36,0.15,631,6,0,17.41,2018-09-04
22,37,0.2,331,4,0,17.41,2018-09-04
34,38,0.17,344,10,0,17.41,2018-09-04
31,39,0.17,597,7,0,17.41,2018-09-04
20,40,0.19,216,10,0,17.41,2018-09-04
2,41,0.14,877,1,0,17.41,2018-09-04
21,42,0.11,318,1,0,17.41,2018-09-04
9,43,0.14,196,10,0,17.41,2018-09-04
5,44,0.17,478,5,0,17.41,2018-09-04
24,45,0.12,935,8,0,17.41,2018-09-04
4,46,0.13,979,5,0,17.41,2018-09-04
21,47,0.2,499,1,0,17.41,2018-09-04
8,48,0.08,457,4,0,17.41,2018-09-04
9,49,0.19,288,3,0,17.41,2018-09-04
9,50,0.13,619,5,0,17.41,2018-09-04
2,51,0.16,724,10,0,17.41,2018-09-04
4,52,0.16,90,8,0,17.41,2018-09-04
80,53,0.1,165,7,0,17.41,2018-09-04
32,54,0.12,309,6,0,17.41,2018-09-04
24,55,0.14,876,10,0,17.41,2018-09-04
9,56,0.2,816,8,0,17.41,2018-09-04
8,57,0.15,531,4,0,17.41,2018-09-04
38,58,0.21,191,1,0,17.41,2018-09-04
17,59,0.15,814,9,0,17.41,2018-09-04
18,60,0.16,868,8,0,17.41,2018-09-04
14,61,0.13,84,1,0,17.41,2018-09-04
10,62,0.23,253,3,0,17.41,2018-09-04
33,63,0.17,480,8,0,17.41,2018-09-04
6,64,0.19,509,7,0,17.41,2018-09-04
22,65,0.19,444,3,0,17.41,2018-09-04
7,66,0.17,810,9,0,17.41,2018-09-04
4,67,0.19,239,7,0,17.41,2018-09-04
21,68,0.16,193,1,0,17.41,2018-09-04
3,69,0.11,772,6,0,17.41,2018-09-04
9,70,0.13,949,8,0,17.41,2018-09-04
11,71,0.13,1012,1,0,17.41,2018-09-04
11,72,0.17,57,5,0,17.41,2018-09-04
17,73,0.13,275,1,0,17.41,2018-09-04
28,74,0.19,621,10,0,17.41,2018-09-04
6,75,0.21,494,3,0,17.41,2018-09-04
20,76,0.07,89,7,0,17.41,2018-09-04
33,77,0.14,942,2,0,17.41,2018-09-04
28,78,0.2,941,5,0,17.41,2018-09-04
21,79,0.14,658,9,0,17.41,2018-09-04
11,80,0.19,125,6,0,17.41,2018-09-04
13,81,0.24,150,4,0,17.41,2018-09-04
2,82,0.24,351,3,0,17.41,2018-09-04
57,83,0.11,98,3,0,17.41,2018-09-04
41,84,0.19,252,5,0,17.41,2018-09-04
7,85,0.16,424,7,0,17.41,2018-09-04
2,86,0.15,237,2,0,17.41,2018-09-04
13,87,0.17,523,9,0,17.41,2018-09-04
23,88,0.17,472,5,0,17.41,2018-09-04
25,89,0.15,282,2,0,17.41,2018-09-04
9,90,0.22,608,6,0,17.41,2018-09-04
14,91,0.15,216,9,0,17.41,2018-09-04
6,92,0.09,669,1,0,17.41,2018-09-04
14,93,0.18,512,3,0,17.41,2018-09-04
8,94,0.16,331,3,0,17.41,2018-09-04
54,95,0.25,375,9,0,17.41,2018-09-04
17,96,0.13,514,2,0,17.41,2018-09-04
14,97,0.19,961,4,0,17.41,2018-09-04
12,98,0.09,315,2,0,17.41,2018-09-04
22,99,0.23,742,3,0,17.41,2018-09-04
22,100,0.2,521,1,0,17.41,2018-09-04
39,1,0.18,904,3,0,20.01,2018-09-05
20,2,0.13,940,4,0,20.01,2018-09-05
35,3,0.14,506,9,0,20.01,2018-09-05
7,4,0.17,426,4,0,20.01,2018-09-05
27,5,0.12,415,8,0,20.01,2018-09-05
21,6,0.17,948,6,0,20.01,2018-09-05
49,7,0.22,745,10,0,20.01,2018-09-05
12,8,0.19,37,6,0,20.01,2018-09-05
14,9,0.15,974,8,0,20.01,2018-09-05
28,10,0.17,402,3,0,20.01,2018-09-05
12,11,0.18,876,10,0,20.01,2018-09-05
18,12,0.18,599,3,0,20.01,2018-09-05
23,13,0.24,949,5,0,20.01,2018-09-05
17,14,0.16,179,3,0,20.01,2018-09-05
16,15,0.16,163,6,0,20.01,2018-09-05
30,16,0.09,768,4,0,20.01,2018-09-05
6,17,0.18,341,7,0,20.01,2018-09-05
20,18,0.2,125,4,0,20.01,2018-09-05
7,19,0.15,593,6,0,20.01,2018-09-05
10,20,0.14,272,3,0,20.01,2018-09-05
16,21,0.15,733,4,0,20.01,2018-09-05
35,22,0.15,494,5,0,20.01,2018-09-05
21,23,0.13,92,4,0,20.01,2018-09-05
17,24,0.15,352,6,0,20.01,2018-09-05
7,25,0.19,356,5,0,20.01,2018-09-05
11,26,0.18,150,6,0,20.01,2018-09-05
27,27,0.17,868,8,0,20.01,2018-09-05
20,28,0.17,247,10,0,20.01,2018-09-05
6,29,0.18,736,3,0,20.01,2018-09-05
30,30,0.14,623,8,0,20.01,2018-09-05
24,31,0.18,898,4,0,20.01,2018-09-05
16,32,0.19,290,5,0,20.01,2018-09-05
8,33,0.14,870,5,0,20.01,2018-09-05
2,34,0.05,192,9,0,20.01,2018-09-05
12,35,0.09,761,4,0,20.01,2018-09-05
17,36,0.16,693,10,0,20.01,2018-09-05
16,37,0.13,357,4,0,20.01,2018-09-05
44,38,0.13,310,2,0,20.01,2018-09-05
30,39,0.14,576,10,0,20.01,2018-09-05
28,40,0.17,189,1,0,20.01,2018-09-05
5,41,0.16,842,9,0,20.01,2018-09-05
12,42,0.13,396,7,0,20.01,2018-09-05
11,43,0.22,168,2,0,20.01,2018-09-05
7,44,0.17,493,2,0,20.01,2018-09-05
29,45,0.1,869,2,0,20.01,2018-09-05
3,46,0.14,938,7,0,20.01,2018-09-05
23,47,0.17,507,1,0,20.01,2018-09-05
8,48,0.14,467,2,0,20.01,2018-09-05
12,49,0.24,230,6,0,20.01,2018-09-05
11,50,0.1,616,7,0,20.01,2018-09-05
3,51,0.2,677,5,0,20.01,2018-09-05
5,52,0.19,80,10,0,20.01,2018-09-05
72,53,0.15,168,9,0,20.01,2018-09-05
31,54,0.06,331,10,0,20.01,2018-09-05
21,55,0.2,851,3,0,20.01,2018-09-05
14,56,0.14,893,4,0,20.01,2018-09-05
13,57,0.2,502,7,0,20.01,2018-09-05
41,58,0.14,190,3,0,20.01,2018-09-05
17,59,0.23,778,1,0,20.01,2018-09-05
11,60,0.15,826,1,0,20.01,2018-09-05
11,61,0.14,74,6,0,20.01,2018-09-05
10,62,0.15,204,5,0,20.01,2018-09-05
28,63,0.2,478,9,0,20.01,2018-09-05
5,64,0.15,501,3,0,20.01,2018-09-05
23,65,0.12,473,4,0,20.01,2018-09-05
4,66,0.09,840,7,0,20.01,2018-09-05
5,67,0.13,241,2,0,20.01,2018-09-05
14,68,0.18,182,10,0,20.01,2018-09-05
4,69,0.16,790,10,0,20.01,2018-09-05
4,70,0.1,970,5,0,20.01,2018-09-05
17,71,0.17,989,5,0,20.01,2018-09-05
8,72,0.17,68,4,0,20.01,2018-09-05
9,73,0.19,285,2,0,20.01,2018-09-05
22,74,0.19,530,6,0,20.01,2018-09-05
3,75,0.2,437,8,0,20.01,2018-09-05
28,76,0.16,86,5,0,20.01,2018-09-05
41,77,0.16,905,7,0,20.01,2018-09-05
31,78,0.16,890,9,0,20.01,2018-09-05
16,79,0.11,657,2,0,20.01,2018-09-05
16,80,0.13,138,1,0,20.01,2018-09-05
14,81,0.16,157,8,0,20.01,2018-09-05
5,82,0.12,352,4,0,20.01,2018-09-05
50,83,0.16,95,8,0,20.01,2018-09-05
38,84,0.15,267,3,0,20.01,2018-09-05
6,85,0.17,474,7,0,20.01,2018-09-05
4,86,0.18,215,5,0,20.01,2018-09-05
14,87,0.17,546,6,0,20.01,2018-09-05
7,88,0.12,413,8,0,20.01,2018-09-05
46,89,0.2,243,7,0,20.01,2018-09-05
16,90,0.16,646,10,0,20.01,2018-09-05
19,91,0.16,242,9,0,20.01,2018-09-05
10,92,0.17,657,6,0,20.01,2018-09-05
10,93,0.15,575,6,0,20.01,2018-09-05
10,94,0.1,334,8,0,20.01,2018-09-05
40,95,0.19,373,7,0,20.01,2018-09-05
20,96,0.15,530,8,0,20.01,2018-09-05
16,97,0.12,873,9,0,20.01,2018-09-05
15,98,0.19,291,8,0,20.01,2018-09-05
24,99,0.19,715,6,0,20.01,2018-09-05
18,100,0.18,520,9,0,20.01,2018-09-05
38,1,0.12,910,3,0,19.73,2018-09-06
21,2,0.17,907,7,0,19.73,2018-09-06
40,3,0.08,539,4,0,19.73,2018-09-06
7,4,0.17,387,6,0,19.73,2018-09-06
27,5,0.17,398,6,0,19.73,2018-09-06
33,6,0.12,965,2,0,19.73,2018-09-06
60,7,0.09,702,7,0,19.73,2018-09-06
17,8,0.13,52,3,0,19.73,2018-09-06
12,9,0.13,936,1,0,19.73,2018-09-06
22,10,0.15,430,6,0,19.73,2018-09-06
15,11,0.14,837,2,0,19.73,2018-09-06
15,12,0.11,576,7,0,19.73,2018-09-06
31,13,0.2,1005,10,0,19.73,2018-09-06
13,14,0.2,189,4,0,19.73,2018-09-06
24,15,0.11,152,6,0,19.73,2018-09-06
18,16,0.17,760,5,0,19.73,2018-09-06
9,17,0.1,341,8,0,19.73,2018-09-06
30,18,0.14,110,4,0,19.73,2018-09-06
14,19,0.17,664,2,0,19.73,2018-09-06
14,20,0.15,305,9,0,19.73,2018-09-06
21,21,0.11,745,1,0,19.73,2018-09-06
25,22,0.17,469,5,0,19.73,2018-09-06
16,23,0.14,75,6,0,19.73,2018-09-06
17,24,0.1,374,3,0,19.73,2018-09-06
7,25,0.13,387,5,0,19.73,2018-09-06
15,26,0.13,138,4,0,19.73,2018-09-06
24,27,0.15,819,5,0,19.73,2018-09-06
14,28,0.12,198,8,0,19.73,2018-09-06
9,29,0.14,790,3,0,19.73,2018-09-06
16,30,0.15,675,10,0,19.73,2018-09-06
26,31,0.17,873,4,0,19.73,2018-09-06
17,32,0.23,296,4,0,19.73,2018-09-06
4,33,0.12,778,9,0,19.73,2018-09-06
8,34,0.08,174,1,0,19.73,2018-09-06
6,35,0.2,714,10,0,19.73,2018-09-06
15,36,0.17,670,6,0,19.73,2018-09-06
21,37,0.2,363,5,0,19.73,2018-09-06
44,38,0.1,323,8,0,19.73,2018-09-06
25,39,0.15,530,2,0,19.73,2018-09-06
19,40,0.12,221,9,0,19.73,2018-09-06
8,41,0.19,798,4,0,19.73,2018-09-06
15,42,0.13,381,5,0,19.73,2018-09-06
6,43,0.21,194,9,0,19.73,2018-09-06
8,44,0.08,517,2,0,19.73,2018-09-06
27,45,0.12,890,6,0,19.73,2018-09-06
3,46,0.14,947,8,0,19.73,2018-09-06
22,47,0.18,543,3,0,19.73,2018-09-06
6,48,0.12,442,9,0,19.73,2018-09-06
10,49,0.18,289,9,0,19.73,2018-09-06
14,50,0.14,677,7,0,19.73,2018-09-06
4,51,0.12,688,8,0,19.73,2018-09-06
2,52,0.18,104,4,0,19.73,2018-09-06
65,53,0.17,154,9,0,19.73,2018-09-06
26,54,0.12,330,9,0,19.73,2018-09-06
28,55,0.12,889,5,0,19.73,2018-09-06
12,56,0.15,868,2,0,19.73,2018-09-06
3,57,0.09,543,7,0,19.73,2018-09-06
42,58,0.13,217,6,0,19.73,2018-09-06
18,59,0.19,807,8,0,19.73,2018-09-06
10,60,0.24,838,1,0,19.73,2018-09-06
13,61,0.09,68,3,0,19.73,2018-09-06
12,62,0.16,223,10,0,19.73,2018-09-06
27,63,0.17,528,2,0,19.73,2018-09-06
8,64,0.2,525,1,0,19.73,2018-09-06
18,65,0.18,480,2,0,19.73,2018-09-06
11,66,0.22,874,6,0,19.73,2018-09-06
4,67,0.1,256,7,0,19.73,2018-09-06
29,68,0.17,213,7,0,19.73,2018-09-06
3,69,0.11,753,6,0,19.73,2018-09-06
4,70,0.08,980,5,0,19.73,2018-09-06
16,71,0.17,1002,5,0,19.73,2018-09-06
6,72,0.16,77,6,0,19.73,2018-09-06
17,73,0.19,254,2,0,19.73,2018-09-06
27,74,0.14,545,9,0,19.73,2018-09-06
2,75,0.11,405,5,0,19.73,2018-09-06
29,76,0.18,96,2,0,19.73,2018-09-06
28,77,0.14,956,10,0,19.73,2018-09-06
31,78,0.16,900,5,0,19.73,2018-09-06
20,79,0.14,657,1,0,19.73,2018-09-06
22,80,0.13,147,6,0,19.73,2018-09-06
13,81,0.15,155,2,0,19.73,2018-09-06
2,82,0.2,323,2,0,19.73,2018-09-06
53,83,0.13,102,9,0,19.73,2018-09-06
39,84,0.17,255,4,0,19.73,2018-09-06
7,85,0.18,474,10,0,19.73,2018-09-06
3,86,0.15,220,8,0,19.73,2018-09-06
13,87,0.16,485,4,0,19.73,2018-09-06
14,88,0.12,450,10,0,19.73,2018-09-06
21,89,0.14,290,8,0,19.73,2018-09-06
11,90,0.18,598,7,0,19.73,2018-09-06
19,91,0.18,228,2,0,19.73,2018-09-06
11,92,0.15,717,8,0,19.73,2018-09-06
11,93,0.13,567,5,0,19.73,2018-09-06
6,94,0.2,363,1,0,19.73,2018-09-06
28,95,0.16,413,5,0,19.73,2018-09-06
21,96,0.18,499,9,0,19.73,2018-09-06
21,97,0.19,894,10,0,19.73,2018-09-06
11,98,0.11,309,5,0,19.73,2018-09-06
22,99,0.17,711,8,0,19.73,2018-09-06
3,100,0.09,528,10,0,19.73,2018-09-06
27,1,0.18,950,9,0,6.49,2018-09-07
14,2,0.13,895,2,0,6.49,2018-09-07
37,3,0.18,455,3,0,6.49,2018-09-07
4,4,0.21,401,8,0,6.49,2018-09-07
30,5,0.16,423,2,0,6.49,2018-09-07
25,6,0.18,967,10,0,6.49,2018-09-07
54,7,0.11,728,6,0,6.49,2018-09-07
18,8,0.14,49,6,0,6.49,2018-09-07
15,9,0.11,965,3,0,6.49,2018-09-07
27,10,0.18,398,9,0,6.49,2018-09-07
12,11,0.12,888,4,0,6.49,2018-09-07
15,12,0.2,636,7,0,6.49,2018-09-07
27,13,0.18,974,4,0,6.49,2018-09-07
12,14,0.19,193,7,0,6.49,2018-09-07
20,15,0.14,164,7,0,6.49,2018-09-07
32,16,0.11,787,4,0,6.49,2018-09-07
8,17,0.12,341,4,0,6.49,2018-09-07
22,18,0.15,123,9,0,6.49,2018-09-07
5,19,0.18,594,8,0,6.49,2018-09-07
9,20,0.18,287,10,0,6.49,2018-09-07
8,21,0.18,775,8,0,6.49,2018-09-07
29,22,0.19,494,4,0,6.49,2018-09-07
19,23,0.2,82,6,0,6.49,2018-09-07
18,24,0.1,361,2,0,6.49,2018-09-07
7,25,0.13,399,1,0,6.49,2018-09-07
21,26,0.11,150,5,0,6.49,2018-09-07
23,27,0.14,913,6,0,6.49,2018-09-07
15,28,0.13,241,5,0,6.49,2018-09-07
5,29,0.17,730,10,0,6.49,2018-09-07
18,30,0.18,667,1,0,6.49,2018-09-07
32,31,0.14,816,4,0,6.49,2018-09-07
19,32,0.13,301,6,0,6.49,2018-09-07
14,33,0.21,823,1,0,6.49,2018-09-07
35,34,0.25,182,4,0,6.49,2018-09-07
10,35,0.14,746,7,0,6.49,2018-09-07
15,36,0.13,690,2,0,6.49,2018-09-07
21,37,0.19,355,1,0,6.49,2018-09-07
33,38,0.2,335,7,0,6.49,2018-09-07
26,39,0.16,533,9,0,6.49,2018-09-07
17,40,0.2,221,5,0,6.49,2018-09-07
6,41,0.14,808,9,0,6.49,2018-09-07
15,42,0.13,372,2,0,6.49,2018-09-07
10,43,0.17,180,3,0,6.49,2018-09-07
10,44,0.16,523,8,0,6.49,2018-09-07
26,45,0.18,879,1,0,6.49,2018-09-07
5,46,0.2,968,5,0,6.49,2018-09-07
26,47,0.1,527,3,0,6.49,2018-09-07
6,48,0.16,447,4,0,6.49,2018-09-07
8,49,0.24,281,5,0,6.49,2018-09-07
11,50,0.14,644,8,0,6.49,2018-09-07
5,51,0.17,628,8,0,6.49,2018-09-07
4,52,0.19,92,10,0,6.49,2018-09-07
61,53,0.14,141,4,0,6.49,2018-09-07
16,54,0.18,341,2,0,6.49,2018-09-07
22,55,0.22,865,5,0,6.49,2018-09-07
13,56,0.12,877,4,0,6.49,2018-09-07
14,57,0.2,613,10,0,6.49,2018-09-07
39,58,0.18,209,4,0,6.49,2018-09-07
9,59,0.14,778,7,0,6.49,2018-09-07
21,60,0.14,884,4,0,6.49,2018-09-07
13,61,0.12,78,5,0,6.49,2018-09-07
15,62,0.12,219,3,0,6.49,2018-09-07
37,63,0.13,511,1,0,6.49,2018-09-07
5,64,0.18,493,6,0,6.49,2018-09-07
19,65,0.16,485,4,0,6.49,2018-09-07
9,66,0.17,889,9,0,6.49,2018-09-07
4,67,0.14,243,3,0,6.49,2018-09-07
8,68,0.22,180,2,0,6.49,2018-09-07
4,69,0.13,760,1,0,6.49,2018-09-07
9,70,0.14,995,10,0,6.49,2018-09-07
20,71,0.18,1038,7,0,6.49,2018-09-07
8,72,0.23,75,10,0,6.49,2018-09-07
8,73,0.14,299,10,0,6.49,2018-09-07
23,74,0.17,530,9,0,6.49,2018-09-07
4,75,0.17,426,2,0,6.49,2018-09-07
24,76,0.16,113,4,0,6.49,2018-09-07
38,77,0.12,931,1,0,6.49,2018-09-07
24,78,0.2,987,5,0,6.49,2018-09-07
21,79,0.15,668,2,0,6.49,2018-09-07
30,80,0.18,156,7,0,6.49,2018-09-07
7,81,0.25,172,6,0,6.49,2018-09-07
5,82,0.15,351,2,0,6.49,2018-09-07
49,83,0.14,114,10,0,6.49,2018-09-07
40,84,0.14,261,3,0,6.49,2018-09-07
6,85,0.13,488,2,0,6.49,2018-09-07
3,86,0.14,222,9,0,6.49,2018-09-07
15,87,0.14,509,4,0,6.49,2018-09-07
12,88,0.11,442,4,0,6.49,2018-09-07
33,89,0.22,284,1,0,6.49,2018-09-07
13,90,0.13,587,8,0,6.49,2018-09-07
16,91,0.17,223,1,0,6.49,2018-09-07
11,92,0.16,704,7,0,6.49,2018-09-07
17,93,0.1,548,9,0,6.49,2018-09-07
10,94,0.11,325,8,0,6.49,2018-09-07
29,95,0.14,370,10,0,6.49,2018-09-07
18,96,0.15,477,5,0,6.49,2018-09-07
12,97,0.11,909,3,0,6.49,2018-09-07
13,98,0.18,281,3,0,6.49,2018-09-07
32,99,0.19,644,4,0,6.49,2018-09-07
6,100,0.08,495,7,0,6.49,2018-09-07
30,1,0.14,938,3,0,19.5,2018-09-08
21,2,0.14,942,10,0,19.5,2018-09-08
29,3,0.21,475,8,0,19.5,2018-09-08
8,4,0.15,412,6,0,19.5,2018-09-08
23,5,0.12,403,4,0,19.5,2018-09-08
31,6,0.12,954,3,0,19.5,2018-09-08
56,7,0.13,711,4,0,19.5,2018-09-08
17,8,0.13,64,4,0,19.5,2018-09-08
15,9,0.18,1000,9,0,19.5,2018-09-08
29,10,0.17,387,7,0,19.5,2018-09-08
12,11,0.22,860,9,0,19.5,2018-09-08
16,12,0.18,601,7,0,19.5,2018-09-08
27,13,0.11,978,10,0,19.5,2018-09-08
16,14,0.17,185,8,0,19.5,2018-09-08
16,15,0.16,151,2,0,19.5,2018-09-08
17,16,0.19,762,8,0,19.5,2018-09-08
7,17,0.16,346,10,0,19.5,2018-09-08
10,18,0.1,137,1,0,19.5,2018-09-08
8,19,0.18,626,9,0,19.5,2018-09-08
12,20,0.16,293,4,0,19.5,2018-09-08
18,21,0.14,746,4,0,19.5,2018-09-08
21,22,0.21,476,1,0,19.5,2018-09-08
21,23,0.16,94,4,0,19.5,2018-09-08
17,24,0.17,350,2,0,19.5,2018-09-08
8,25,0.13,382,4,0,19.5,2018-09-08
22,26,0.08,136,9,0,19.5,2018-09-08
27,27,0.19,861,4,0,19.5,2018-09-08
18,28,0.16,232,6,0,19.5,2018-09-08
8,29,0.2,772,7,0,19.5,2018-09-08
28,30,0.1,643,1,0,19.5,2018-09-08
38,31,0.11,850,8,0,19.5,2018-09-08
20,32,0.17,305,10,0,19.5,2018-09-08
8,33,0.14,855,4,0,19.5,2018-09-08
17,34,0.14,171,1,0,19.5,2018-09-08
9,35,0.13,731,5,0,19.5,2018-09-08
18,36,0.21,702,10,0,19.5,2018-09-08
18,37,0.16,363,2,0,19.5,2018-09-08
44,38,0.16,301,6,0,19.5,2018-09-08
28,39,0.17,557,4,0,19.5,2018-09-08
15,40,0.16,233,8,0,19.5,2018-09-08
5,41,0.15,819,9,0,19.5,2018-09-08
19,42,0.16,368,5,0,19.5,2018-09-08
6,43,0.19,191,6,0,19.5,2018-09-08
5,44,0.19,473,1,0,19.5,2018-09-08
28,45,0.18,855,8,0,19.5,2018-09-08
7,46,0.17,1029,2,0,19.5,2018-09-08
24,47,0.14,521,1,0,19.5,2018-09-08
9,48,0.13,466,3,0,19.5,2018-09-08
14,49,0.11,267,8,0,19.5,2018-09-08
9,50,0.11,630,3,0,19.5,2018-09-08
